0,1,2,3,4,5
105108,Lukas,Weinhandl,R,19880227.0,AUT
105109,Marc,Sieber,L,19880228.0,GER
105110,Federico,Cavallero,L,19880304.0,ARG
105111,Ivan,Endara,U,19880304.0,ECU
105112,Marc,Meigel,R,19880304.0,GER
105113,Patrik,Rosenholm,R,19880305.0,SWE
105114,Dejan,Katic,R,19880307.0,SRB
105115,Pedro,Graber Anguita,R,19880307.0,CHI
105116,Dusan,Lojda,L,19880308.0,CZE
105117,Peter,Lucassen,R,19880309.0,NED
105118,Dorian,Descloix,R,19880314.0,FRA
105119,Holden,Seguso,U,19880314.0,USA
105120,Andres,Molteni,R,19880315.0,ARG
105121,Ivan,Anikanov,R,19880315.0,UKR
105122,Karlis,Lejnieks,R,19880316.0,LAT
105123,Zachary,Van Min,U,19880316.0,AUS
105124,Carlos,Calderon Rodriguez,R,19880319.0,ESP
105125,Edesio,Semencato,U,19880321.0,BRA
105126,Enrico,Alonso De Pedro,U,19880323.0,GER
105127,Fariz,Mohammed,R,19880325.0,IND
105128,Guillermo,Olaso,U,19880325.0,ESP
105129,Sang Oh,Oh,U,19880325.0,KOR
105130,Vladimir,Uzhylovsky,R,19880325.0,UKR
105131,Tim,Goransson,U,19880326.0,SWE
105132,Jurgen,Zopp,R,19880329.0,EST
105133,Lubomir,Majsajdr,R,19880401.0,CZE
105134,Filip,Zeman,R,19880403.0,CZE
105135,Marco,Bella,R,19880403.0,ITA
105136,Andrei,Plotniy,U,19880407.0,RUS
105137,Pere,Riba,R,19880407.0,ESP
105138,Roberto,Bautista Agut,R,19880414.0,ESP
105139,Alejandro,Moreno Figueroa,R,19880418.0,MEX
105140,Joshua,Zavala,U,19880423.0,USA
105141,Diego,Matos,U,19880427.0,BRA
105142,Arata,Onozawa,U,19880428.0,JPN
105143,Burnham,Arlidge,L,19880428.0,GBR
105144,Andrey,Boldarev,U,19880507.0,UZB
105145,Jaak,Poldma,R,19880516.0,EST
105146,Guillem,Collado Castells,U,19880518.0,ESP
105147,Tatsuma,Ito,R,19880518.0,JPN
105148,Hsin Han,Lee,R,19880519.0,TPE
105149,Reda,El Amrani,R,19880519.0,MAR
105150,Pablo Martin,Adalia,R,19880520.0,ESP
105152,Marcin,Gawron,U,19880525.0,POL
105153,Yannick,Thomet,U,19880525.0,SUI
105154,Joao,Souza,R,19880527.0,BRA
105155,Pedro,Sousa,R,19880527.0,POR
105156,Federico,Zeballos,U,19880530.0,BOL
105157,Patrick,Eichenberger,L,19880602.0,SUI
105158,Artur,Chernov,R,19880604.0,RUS
105159,Vaja,Uzakov,R,19880604.0,UZB
105160,Guillermo,Duran,R,19880606.0,ARG
105161,Yann,Marti,R,19880607.0,SUI
105162,Paul,Mihai Puscasu,R,19880609.0,ROU
105163,Gleb,Sakharov,R,19880610.0,FRA
105164,Steven,Goh,R,19880613.0,AUS
105165,Alborz,Akhavan Roufigar,R,19880614.0,IRI
105166,Peter,Polansky,R,19880615.0,CAN
105167,Juan Manuel,Romanazzi,L,19880616.0,ARG
105168,Bart,Govaerts,L,19880617.0,BEL
105169,Jean,Andersen,R,19880617.0,RSA
105170,Gonzalo,Tur,U,19880623.0,ARG
105171,Vladyslav,Klymenko,R,19880624.0,UKR
105172,Miliaan,Niesten,U,19880627.0,NED
105173,Adrian,Mannarino,L,19880629.0,FRA
105174,Franck,Pepe,R,19880701.0,FRA
105175,Kristijan,Mesaros,R,19880702.0,CRO
105176,Matthias,Dorfler,L,19880703.0,GER
105177,Aditya,Hari Sasongko,U,19880704.0,INA
105178,Alexis,Musialek,U,19880704.0,FRA
105179,Adrian,Sikora,U,19880705.0,SVK
105180,Daniel,Dutra Da Silva,L,19880705.0,BRA
105181,Miljan,Zekic,U,19880712.0,SRB
105182,Antso,Rakotondramanga,U,19880717.0,MAD
105183,Agustin,Boje Ordonez,U,19880719.0,ESP
105184,Pietro,Fanucci,R,19880721.0,ITA
105185,Ahmed,El Tabakh,U,19880723.0,CAN
105186,Guy,Michelevitz,U,19880723.0,ISR
105187,Daniel,Danilovic,R,19880725.0,SWE
105188,John,Peers,R,19880725.0,AUS
105189,Pavel,Chekhov,R,19880727.0,RUS
105190,Joshua,Crowe,R,19880728.0,AUS
105191,Pedro,Feitosa,R,19880729.0,BRA
105192,Robert,Varga,U,19880730.0,HUN
105193,Niccolo,Mugelli,U,19880731.0,ITA
105194,Nick,Lindahl,R,19880731.0,AUS
105195,Jonathan,Milsztajn,U,19880801.0,FRA
105196,Francisco,Franco,R,19880804.0,COL
105197,Jakub,Piter,L,19880805.0,POL
105198,Chen,Ye,U,19880806.0,CHN
105199,Stephan,Fransen,R,19880808.0,NED
105200,Roberto Eduardo,Ramirez,R,19880810.0,ARG
105201,Marc,Abdulnour,R,19880811.0,SYR
105202,Yu,Chang,U,19880814.0,CHN
105203,Ramon,Guedez,U,19880819.0,VEN
105204,Alexandru Raul,Lazar,U,19880820.0,ROU
105205,Frank,Wintermantel,L,19880820.0,GER
105206,Tejesvi,Rao,U,19880820.0,IND
105207,Andrei,Daescu,R,19880828.0,ROU
105208,Ernests,Gulbis,R,19880830.0,LAT
105209,Marko,Mijacevic,R,19880831.0,CRO
105210,Zach,Itzstein,R,19880902.0,AUS
105212,Alain,Ntamag,R,19880910.0,FRA
105213,Andrei,Levine,R,19880911.0,RUS
105214,Marco,Dierckx,R,19880912.0,BEL
105215,Gabriel,Pimentel,R,19880917.0,BRA
105216,Yuichi,Sugita,R,19880918.0,JPN
105217,Thiemo,De Bakker,R,19880919.0,NED
105218,Orlando,Superlano,U,19880920.0,VEN
105219,Miguel,Cicenia,R,19880921.0,VEN
105220,Jun Chao,Xu,U,19880922.0,CHN
105221,Mauricio,Doria Medina,L,19880922.0,BOL
105222,Jakub,Lustyk,R,19880923.0,CZE
105223,Juan Martin,Del Potro,R,19880923.0,ARG
105224,Mehdi,Bouras,U,19880924.0,ALG
105225,Nicola,Ghedin,R,19880926.0,ITA
105226,Attila,Balazs,R,19880927.0,HUN
105227,Marin,Cilic,R,19880928.0,CRO
105228,Nathaniel,Schnugg,U,19881005.0,USA
105229,Philip,Bester,R,19881006.0,CAN
105230,Alexander,Somogyi,R,19881011.0,SVK
105231,Luka,Belic,R,19881014.0,CRO
105232,Andre,Pinheiro,R,19881019.0,BRA
105233,Jeevan,Nedunchezhiyan,L,19881020.0,IND
105234,Marco,Sobarzo Vignolo,R,19881025.0,CHI
105235,Mark Alexander,Kepler,R,19881029.0,GER
105236,Pirmin,Haenle,R,19881031.0,GER
105237,Vitali,Reshetnikov,R,19881104.0,RUS
105238,Alexandr,Dolgopolov,R,19881107.0,UKR
105239,Daniel,Glancy,U,19881113.0,IRL
105240,Marcos,Remondegui,U,19881121.0,ARG
105241,Vasco,Pascoal,U,19881121.0,POR
105242,Shinta,Fujii,U,19881122.0,JPN
105243,Antonio,Sancic,R,19881123.0,CRO
105244,Raphael,Lustenberger,R,19881123.0,SUI
105245,Fabiano,De Paula,R,19881128.0,BRA
105246,Michal,Schmid,U,19881128.0,CZE
105247,Viju,George Jr,R,19881129.0,USA
105249,Pedro,Zerbini,U,19881209.0,BRA
105250,Mehdi,Jdi,R,19881213.0,MAR
105251,Keith Patrick,Crowley,R,19881215.0,RSA
105252,Takahiro,Ittogi,R,19881217.0,JPN
105254,Nikola,Mektic,R,19881224.0,CRO
105255,Bassam,Beidas,R,19881226.0,LIB
105256,Nikola,Bubnic,R,19881227.0,SRB
105257,David,Rice,R,19890101.0,GBR
105258,Joop,Bos,U,19890101.0,NED
105259,Andrei,Karatchenia,R,19890102.0,BLR
105260,Rafael,Garcia,R,19890102.0,BRA
105261,Roberto,Maytin,R,19890102.0,VEN
105262,Fernando,Romboli,R,19890104.0,BRA
105263,Joel,Lindner,L,19890105.0,AUS
105264,Isaac,Frost,R,19890106.0,AUS
105265,Emilio,Rodriguez,R,19890110.0,ESP
105266,Frederic,De Fays,R,19890114.0,BEL
105267,Kevin,Botti,L,19890114.0,FRA
105268,Darren,Walsh,R,19890116.0,GBR
105269,Marcelo,Demoliner,R,19890118.0,BRA
105270,Maxime,Teixeira,R,19890118.0,FRA
105271,Gonzalo,Escobar,L,19890120.0,ECU
105272,Fumiaki,Kita,R,19890121.0,JPN
105273,Mauricio,Echazu,R,19890121.0,PER
105274,Patricio,Heras,R,19890121.0,ARG
105275,Joseph,Cadogan,L,19890123.0,TRI
105276,Marc,Garcia Roman,R,19890123.0,ESP
105277,Daniel,Stahl,U,19890124.0,USA
105278,Alexis,Klegou,U,19890125.0,BEN
105279,Johnny,Hamui,R,19890126.0,USA
105280,Leonel,Videla,R,19890127.0,ARG
105281,Eric,Quigley,U,19890130.0,USA
105283,Gerard,Granollers,R,19890130.0,ESP
105284,Tuna,Altuna,R,19890130.0,TUR
105285,Bojan,Temunovic,R,19890131.0,SRB
105286,Greg,Jones,R,19890131.0,AUS
105287,Phillip,Regnat,R,19890201.0,GER
105288,Guillermo,Rivera Aranguiz,R,19890202.0,CHI
105289,Kingsley,Enosoregbe,U,19890203.0,NGR
105290,Tyler,Hochwalt,U,19890205.0,USA
105291,Yi Fan,Yang,U,19890205.0,CHN
105292,Alejandro,Gonzalez,R,19890207.0,COL
105293,Ricardo,Urzua Rivera,R,19890210.0,CHI
105294,Dennis,Lajola,R,19890212.0,USA
105295,Rupesh,Roy,R,19890216.0,IND
105296,Lorenzo,Frigerio,R,19890217.0,ITA
105297,Reid,Carleton,U,19890227.0,USA
105298,Bruno,Tiberti,U,19890301.0,ARG
105299,Dzmitry,Zhyrmont,U,19890301.0,BLR
105300,Sergio,Gutierrez Ferrol,R,19890305.0,ESP
105301,Ante,Bilic,R,19890307.0,CRO
105302,Ante,Pavic,R,19890307.0,CRO
105303,Rodrigo,Perez,R,19890307.0,CHI
105304,Marcelo,Palacios Siegenthale,R,19890310.0,ESP
105305,Valentin,Dimov,R,19890312.0,BUL
105306,Rodrigo,Gomez Saigos,L,19890317.0,ARG
105307,Jan,Blecha,R,19890318.0,CZE
105308,Vignesh,Veerabadran,R,19890320.0,IND
105309,Agustin,Picco,U,19890322.0,ARG
105310,Marcel,Thiemann,R,19890323.0,GER
105311,Joao,Sousa,R,19890330.0,POR
105312,Jiri,Kosler,U,19890404.0,CZE
105313,Jaime,Pulgar Garcia,U,19890405.0,ESP
105314,Javier,Pulgar Garcia,U,19890405.0,ESP
105315,Andrew,Fitzpatrick,R,19890406.0,GBR
105316,Javier,Lopez Parra,R,19890407.0,ESP
105317,Nicolas,Reissig,R,19890407.0,AUT
105318,Thomas,Schoorel,L,19890408.0,NED
105319,Danjil,Braun,U,19890411.0,KAZ
105320,Eduardo,Peralta Tello,R,19890415.0,MEX
105321,Joshua,Jones,L,19890416.0,GBR
105323,Wesley,Koolhof,R,19890417.0,NED
105324,Igor,Tubic,U,19890418.0,SWE
105325,Germain,Gigounon,R,19890420.0,BEL
105326,Marlon,Oliveira,R,19890421.0,BRA
105327,Maniel,Bains,R,19890423.0,GBR
105328,Stefano,Valenti,R,19890428.0,ITA
105329,Thibault,Venturino,U,19890429.0,FRA
105330,Raul,Isaias Rosas Zarur,R,19890504.0,MEX
105331,Petru,Alexandru Luncanu,L,19890507.0,ROU
105332,Benoit,Paire,R,19890508.0,FRA
105333,George,Coupland,R,19890512.0,GBR
105334,Luis David,Martinez,U,19890512.0,VEN
105335,Sho,Katayama,U,19890512.0,JPN
105336,Nicolas,Meister,U,19890515.0,USA
105337,Damiano,Di Ienno,L,19890518.0,ITA
105338,Maximiliano,Estevez,L,19890518.0,ARG
105339,Yan,Bai,R,19890521.0,CHN
105340,Charles,Costa,R,19890524.0,BRA
105341,Thomas,Fabbiano,R,19890526.0,ITA
105342,Deni,Zmak,R,19890527.0,CRO
105343,Dimitris,Kleftakos,R,19890527.0,GER
105344,Stepan,Khotulev,U,19890528.0,RUS
105345,Sean,Thornley,R,19890531.0,GBR
105346,Junn,Mitsuhashi,R,19890601.0,JPN
105347,Matthias,Wolf,U,19890602.0,ITA
105348,Santiago,Maccio,U,19890602.0,ARG
105349,Harri,Heliovaara,R,19890604.0,FIN
105350,Ricardo,Siggia,R,19890605.0,BRA
105351,Suresh,Krishna,R,19890607.0,IND
105352,Danila,Arsenov,R,19890609.0,RUS
105353,Pascal,Brunner,R,19890611.0,AUT
105354,Baptiste,Maitre,U,19890613.0,FRA
105355,Mateusz,Szmigiel,R,19890613.0,POL
105356,Antonio,Comporto,U,19890614.0,ITA
105357,John,Millman,R,19890614.0,AUS
105358,Jun,Ito,R,19890614.0,JPN
105359,Jason,Jung,R,19890615.0,TPE
105360,Guillermo,Alcorta Olarra,R,19890616.0,ESP
105361,Maxime,Quinqueneau,L,19890616.0,FRA
105362,Ashwin,Vijayragavan,R,19890626.0,IND
105363,Maxime,Forcin,U,19890626.0,FRA
105364,Leo,Rosenberg,L,19890628.0,USA
105365,Yi Feng,Li,U,19890628.0,CHN
105366,Rifat,Biktyakov,R,19890702.0,UZB
105367,Daniel Alejandro,Lopez Cassaccia,R,19890703.0,PAR
105369,Riccardo,Maiga,R,19890705.0,SUI
105370,Roy,Kalmanovich,U,19890705.0,USA
105371,Arvind,Vishnu Bestha,R,19890706.0,IND
105372,Issam,Al Tawil,R,19890710.0,SYR
105373,Martin,Klizan,L,19890711.0,SVK
105374,Matheson,Klein,U,19890712.0,AUS
105375,Marc,Reyes,U,19890714.0,ITA
105376,Peter,Gojowczyk,R,19890715.0,GER
105377,Davy,Sum,R,19890717.0,FRA
105378,Jeff,Dadamo,U,19890717.0,USA
105379,Aljaz,Bedene,R,19890718.0,SLO
105380,Andraz,Bedene,R,19890718.0,SLO
105381,Thales,Turini,U,19890718.0,BRA
105382,Jarryd,Maher,R,19890720.0,AUS
105383,Dennis,Bloemke,R,19890723.0,GER
105385,Donald,Young,L,19890723.0,USA
105386,Janez,Semrajc,U,19890724.0,SLO
105387,Dylan,Sessagesimi,R,19890727.0,SUI
105388,Lennert,Van Der Linden,R,19890729.0,NED
105389,Alec,Witmeur,R,19890730.0,BEL
105390,Vasil,Mladenov,R,19890730.0,BUL
105391,Hiromasa,Oku,U,19890731.0,JPN
105392,Roy,Bruggeling,L,19890801.0,NED
105393,Stephan,Hoiss,U,19890801.0,GER
105394,Ilija,Martinoski,R,19890803.0,MKD
105395,Lukas,Jastraunig,U,19890803.0,AUT
105396,Tomer,Hodorov,R,19890806.0,ISR
105398,Adam,El Mihdawy,U,19890809.0,USA
105399,Andriej,Kapas,R,19890811.0,POL
105400,Stephane,Piro,L,19890812.0,FRA
105401,Matteo,Trevisan,R,19890813.0,ITA
105402,Peerakiat,Siriluethaiwattana,L,19890816.0,THA
105403,Masaki,Sasai,U,19890822.0,JPN
105404,Michael,Mcclune,R,19890822.0,USA
105405,Yann,Minster,U,19890822.0,SUI
105406,Roberto,Marcora,R,19890830.0,ITA
105407,Elie,Rousset,U,19890905.0,FRA
105408,Soren,Wedege,R,19890907.0,DEN
105409,Abraham,Gonzalez Jimenez,R,19890910.0,ESP
105410,Dragos,Cristian Mirtea,R,19890910.0,ROU
105411,Gustavo,Junqueira De Andrade,R,19890912.0,BRA
105412,Tal,Eros,U,19890916.0,ISR
105413,Andrej,Martin,R,19890920.0,SVK
105414,Matthieu,Roy,U,19890922.0,FRA
105415,Maxime,Tabatruong,R,19890924.0,FRA
105416,Kim,Moellers,U,19890925.0,GER
105417,Jae Won,Choi,U,19890929.0,KOR
105418,Jonas,Koenig,R,19891004.0,GER
105419,Patricio,Alvarado,R,19891006.0,ECU
105420,Evthimios,Karaliolios,R,19891010.0,NED
105421,Michal,Konecny,L,19891013.0,CZE
105422,Joshua,Milton,R,19891014.0,GBR
105423,Danilo,Ferraz,L,19891015.0,BRA
105424,Ryan,Mayer,U,19891016.0,USA
105425,William,Klein,U,19891021.0,FRA
105426,Michael,Linzer,R,19891102.0,AUT
105427,Milos,Sekulic,R,19891104.0,SWE
105428,Marcus,Daniell,R,19891109.0,NZL
105429,Scott,Puodziunas,U,19891109.0,AUS
105430,Radu,Albot,R,19891111.0,MDA
105431,Ariel,Behar,R,19891112.0,URU
105432,Prajnesh,Gunneswaran,L,19891112.0,IND
105433,Roman,Jebavy,R,19891116.0,CZE
105434,Ruan,Roelofse,R,19891118.0,RSA
105435,Mattis,Wetzel,U,19891121.0,GER
105436,Markus,Eriksson,R,19891129.0,SWE
105438,Inigo,Cervantes Huegun,R,19891130.0,ESP
105439,Neal,Skupski,R,19891201.0,GBR
105440,Arsenije,Zlatanovic,R,19891204.0,SRB
105441,John Patrick,Smith,L,19891204.0,AUS
105442,Sebastien,Vidal,R,19891209.0,GUA
105443,Georgi,Rumenov Payakov,U,19891215.0,ESP
105444,Artem,Pudovkin,U,19891217.0,RUS
105445,Yannick,Ebbinghaus,U,19891217.0,NED
105446,Giacomo,Vianello,R,19891219.0,ITA
105447,Dennis,Nevolo,R,19891222.0,USA
105448,Hsien Yin,Peng,U,19891222.0,TPE
105449,Steve,Johnson,R,19891224.0,USA
105450,Mike,Urbanija,R,19891226.0,SLO
105451,Thales,Levy,R,19891226.0,BRA
105452,Francesco,Vilardo,R,19891228.0,ITA
105453,Kei,Nishikori,R,19891229.0,JPN
105454,Brydan,Klein,R,19891231.0,AUS
105455,Vladimir,Karusevich,R,19900101.0,RUS
105456,Sergio,Galdos,R,19900102.0,PER
105457,Matthew,Pierot,R,19900104.0,NED
105458,Andre,Stabile,R,19900108.0,BRA
105459,David,Sodek,R,19900108.0,CZE
105460,Matthew,Short,U,19900108.0,GBR
105461,Francesc,Montanes Roca,R,19900109.0,ESP
105462,David,Thurner,U,19900112.0,GER
105463,Charalampos,Kapogiannis,R,19900113.0,GRE
105464,Christopher,Rungkat,R,19900114.0,INA
105465,Armando Javier,Boschetti,U,19900115.0,ARG
105466,Ivo,Mijic,U,19900115.0,GER
105467,Jordi,Munoz Abreu,U,19900117.0,VEN
105468,Andrew,Gregory,L,19900118.0,GBR
105469,Jesse,Kiuru,U,19900120.0,FIN
105470,Tim,Van Terheijden,L,19900120.0,NED
105471,Cesar,Ramirez,R,19900125.0,MEX
105472,Nils,Langer,R,19900125.0,GER
105473,Vikram,Reddy B,R,19900126.0,IND
105474,Dae Soung,Oh,R,19900128.0,KOR
105475,Sa,Chen,U,19900130.0,CHN
105476,Alexandre,Folie,R,19900131.0,BEL
105477,Marco,Trungelliti,R,19900131.0,ARG
105478,Yan,Sabanin,U,19900131.0,RUS
105479,Alejandro,Mendoza,R,19900202.0,BOL
105480,Nian,Feng,U,19900206.0,CHN
105481,Lucas,Abella,U,19900210.0,BRA
105482,Vijayant,Malik,R,19900214.0,IND
105483,Jerome,Inzerillo,R,19900215.0,FRA
105484,Max,Wennakoski,R,19900216.0,FIN
105485,Krishananth,Balakrishnan,R,19900220.0,AUS
105486,Xander,Spong,R,19900221.0,NED
105487,Facundo,Bagnis,L,19900227.0,ARG
105488,Jose,Benitez,U,19900228.0,PAR
105489,Andrew,Thomas,R,19900301.0,AUS
105490,Jui Chen,Hung,R,19900301.0,TPE
105491,Tadayuki,Longhi,R,19900304.0,JPN
105492,Ilia,Starkov,L,19900306.0,RUS
105493,Tomislav,Brkic,R,19900309.0,BIH
105494,Adelchi,Virgili,U,19900310.0,ITA
105495,De Long,Zhu,U,19900311.0,CHN
105496,Anton,Manegin,R,19900312.0,RUS
105497,Jose,Hernandez,U,19900313.0,DOM
105498,Rafael,Camilo,U,19900313.0,BRA
105499,Christopher,Diaz Figueroa,R,19900314.0,GUA
105500,Jared,Easton,R,19900314.0,AUS
105501,Akash,Wagh,L,19900317.0,IND
105502,N Sriram,Balaji,R,19900318.0,IND
105503,George,Von Massow,R,19900321.0,GER
105504,Nikolaus,Moser,R,19900321.0,AUT
105505,Laslo,Urrutia Fuentes,R,19900322.0,CHI
105506,Austin,Karosi,R,19900323.0,USA
105507,Cheong Eui,Kim,R,19900323.0,KOR
105508,Vasile,Antonescu,R,19900324.0,ROU
105509,Andrew,Carter,U,19900328.0,USA
105510,Neil,Pauffley,R,19900329.0,GBR
105511,Claudio,Scatizzi,U,19900330.0,ITA
105512,Alexander,Sarkissian,R,19900403.0,USA
105513,Bart,Brons,L,19900405.0,NED
105514,Jeremy,Jahn,R,19900405.0,GER
105515,Jordi,Samper Montana,U,19900405.0,ESP
105516,Serafim,Grozev,R,19900405.0,BUL
105517,Davide,Della Tommasina,R,19900407.0,ITA
105518,Patrick,Davidson,U,19900409.0,USA
105519,Marin,Franjicevic,U,19900412.0,CRO
105520,Nathan,Willis,R,19900412.0,AUS
105521,Juan Sebastian,Vivanco,R,19900414.0,ECU
105522,Francisco,Carbajal,R,19900418.0,PER
105523,Claudio,Fortuna,L,19900419.0,ITA
105524,Daniel,Geib,L,19900419.0,AUT
105525,Dane,Propoggia,R,19900424.0,AUS
105526,Jan Lennard,Struff,R,19900425.0,GER
105527,Jaan Frederik,Brunken,R,19900426.0,GER
105528,Alexander,Ward,U,19900430.0,GBR
105529,Carlos,Gomez Herrera,R,19900430.0,ESP
105530,Henrique,Cunha,L,19900430.0,BRA
105531,Juan Carlos,Spir,R,19900501.0,COL
105532,Andres,Kurdyla,U,19900502.0,ARG
105533,Dmitry,Surchenko,U,19900502.0,RUS
105534,Erik,Crepaldi,L,19900504.0,ITA
105535,Joss,Espasandin,R,19900504.0,SUI
105536,Matthew,Asciak,R,19900504.0,MLT
105537,Mohamed,Amine Kerroum,U,19900505.0,ALG
105538,Jhonnel,Figueroa,U,19900507.0,VEN
105539,Evgeny,Donskoy,R,19900509.0,RUS
105540,Lorenzo,Apostolico,R,19900510.0,ITA
105541,Alex,Llompart,R,19900511.0,PUR
105542,Bastian,Trinker,R,19900511.0,AUT
105543,Manolis,Glezos,L,19900511.0,GRE
105544,Lorenzo,Papasidero,R,19900512.0,ITA
105545,Mikhail,Fufygin,U,19900513.0,RUS
105546,Logan,Mackenzie,R,19900514.0,NZL
105547,Dean,Obrien,U,19900515.0,RSA
105548,Marious,Zelba,L,19900515.0,AUS
105549,Mateo,Galdon,U,19900516.0,ARG
105550,Guido,Pella,L,19900517.0,ARG
105551,Anil,Yuksel,L,19900519.0,TUR
105552,Yusuke,Watanuki,R,19900520.0,JPN
105553,Ty,Trombetta,R,19900521.0,USA
105554,Daniel,Evans,R,19900523.0,GBR
105555,Giacomo,Oradini,U,19900524.0,ITA
105556,Mark,Bowtell,U,19900525.0,IRL
105557,Gibril,Diarra,U,19900526.0,AUT
105558,Guillaume,Rufin,R,19900526.0,FRA
105559,Jonathan,Eysseric,L,19900527.0,FRA
105560,Kelsey,Stevenson,R,19900529.0,CAN
105561,Alessandro,Giannessi,L,19900530.0,ITA
105562,Alexey,Golovachev,U,19900601.0,RUS
105563,Kenny,Bun,R,19900601.0,CAM
105564,Victor,Maynard,U,19900604.0,BRA
105565,Ya Nan,Ma,U,19900606.0,CHN
105566,Shahin,Khaledan,R,19900607.0,IRI
105567,Brendan,Mckenzie,R,19900610.0,AUS
105568,Jakhongir,Khaydarov,R,19900610.0,UZB
105569,Gilad,Ben Zvi,R,19900612.0,ISR
105570,Inigo,Santos Fernandez,R,19900613.0,ESP
105571,Fabricio,Neis,U,19900615.0,BRA
105572,Austin,Krajicek,L,19900616.0,USA
105573,Henri,Kontinen,R,19900619.0,FIN
105574,Jean Marc,Werner,R,19900621.0,GER
105575,Ricardas,Berankis,R,19900621.0,LTU
105577,Vasek,Pospisil,R,19900623.0,CAN
105578,Cristian,Rodriguez,R,19900624.0,COL
105579,Kittipong,Wachiramanowong,R,19900625.0,THA
105580,Chuan,Jiang,U,19900628.0,CHN
105581,Gerard,Gallego Bertran,L,19900629.0,ESP
105582,Ignacio,Martire,U,19900629.0,ARG
105583,Dusan,Lajovic,R,19900630.0,SRB
105584,Tiago,Slonik,U,19900702.0,BRA
105585,Ze,Zhang,R,19900704.0,CHN
105586,Alexander,Lazov,U,19900709.0,BUL
105587,Tom,Kocevar Desman,R,19900710.0,SLO
105588,Emilien,Firmin,R,19900711.0,FRA
105589,Gerald,Melzer,L,19900713.0,AUT
105590,Uladzimir,Ignatik,R,19900714.0,BLR
105591,Matt,Reid,R,19900717.0,AUS
105592,Ralph,Regus,L,19900718.0,GER
105593,Yannick,Vandenbulcke,R,19900718.0,BEL
105594,Marc,Ferrigno,R,19900722.0,DEN
105595,Dayne,Kelly,U,19900723.0,AUS
105596,Jan,Satral,R,19900724.0,CZE
105597,Dmitri,Perevoshchikov,R,19900731.0,RUS
105598,Peter,Goldsteiner,U,19900731.0,AUT
105599,Richard,Waite,R,19900731.0,GER
105600,Abhijeet,Tiwari,R,19900801.0,IND
105601,Cristobal,Saavedra Corvalan,R,19900801.0,CHI
105602,Ilya,Lebedev,U,19900801.0,RUS
105603,Francois Arthur,Vibert,U,19900803.0,FRA
105604,Kishi,Watanabe,U,19900803.0,JPN
105605,Mikhail,Balmashev,U,19900805.0,RUS
105606,Mohsen,Hossein Zade,U,19900805.0,IRI
105607,Gabriel Alejandro,Hidalgo,R,19900806.0,ARG
105608,Georgi,Jordanov,U,19900807.0,BUL
105609,Ilya,Belyaev,R,19900809.0,RUS
105610,Tobias,Leipold,R,19900810.0,GER
105611,Andre,Dome,U,19900813.0,USA
105612,Jonas,Luetjen,U,19900813.0,GER
105613,Norbert,Gombos,R,19900813.0,SVK
105614,Bradley,Klahn,L,19900820.0,USA
105615,Federico,Clara Figueroa,R,19900820.0,ARG
105616,Kyle,Mcmorrow,U,19900820.0,USA
105617,Andreas,Mies,U,19900821.0,GER
105618,Juan Samuel,Arauzo Martinez,U,19900822.0,ESP
105619,Jeremy,Corbiere,U,19900824.0,FRA
105620,Peerakit,Siributwong,R,19900824.0,THA
105621,Min Kyu,Song,U,19900825.0,KOR
105622,Jamie,Whiteford,U,19900830.0,GBR
105623,Costin,Paval,L,19900901.0,ROU
105624,Enrico,Fioravante,R,19900904.0,ITA
105625,Alvaro,Raposo De Oliveira,U,19900905.0,PER
105626,Takanyi,Garanganga,R,19900906.0,ZIM
105627,Giorgio,Portaluri,R,19900912.0,ITA
105628,Riccardo,Sinicropi,R,19900912.0,ITA
105629,Rafael,Mazon Hernandez,U,19900915.0,ESP
105630,Tomislav,Ternar,U,19900916.0,SLO
105631,Antoine,Champagne,U,19900918.0,BEL
105632,Dominik,Suc,R,19900919.0,CZE
105633,Mohamed,Safwat,R,19900919.0,EGY
105634,Viktor,Galovic,R,19900919.0,ITA
105635,Jorge,Montero,R,19900921.0,CHI
105636,Romain,Sichez,U,19900924.0,FRA
105637,Steffen,Zornosa,L,19900924.0,COL
105638,Daniel,Cox,R,19900928.0,GBR
105639,Michel,Dornbusch,U,19900930.0,GER
105640,Bastien,Favier,U,19901002.0,FRA
105641,Blaz,Rola,L,19901005.0,SLO
105643,Federico,Delbonis,L,19901005.0,ARG
105644,David,De Goede,U,19901006.0,NED
105645,Alexander,Lobkov,R,19901007.0,RUS
105646,Mark,Vervoort,U,19901007.0,NED
105647,Philip,Lang,R,19901007.0,AUT
105648,I Ta,Chen,R,19901008.0,TPE
105649,Cedrik Marcel,Stebe,L,19901009.0,GER
105650,Marcus,Willis,L,19901009.0,GBR
105651,Daniel,Smethurst,U,19901013.0,GBR
105652,Andoni,Vivanco Guzman,R,19901015.0,ESP
105653,Yuki,Matsuo,R,19901015.0,JPN
105654,Daniel,Nguyen,U,19901016.0,USA
105655,Hiroki,Moriya,R,19901016.0,JPN
105656,Marcelo,Arevalo,R,19901017.0,ESA
105657,Marius,Copil,R,19901017.0,ROU
105658,Clifford,Enosoregbe,U,19901019.0,NGR
105659,Otakar,Lucak,R,19901021.0,CZE
105660,Alan,Bevan,R,19901022.0,GBR
105661,Ilija,Vucic,R,19901027.0,SRB
105662,Tomislav,Jotovski,R,19901027.0,MKD
